room 1 2020-12-07 13:15:22.194
                BSSID  RSSI
38 6e:8f:e0:44:d0:85 -67
39 5c:8f:e0:44:d0:85 -67
40 7e:8f:e0:44:d0:85 -67
41 06:0e:83:c2:45:19 -68
42 9e:8f:e0:44:d0:85 -68
43 f4:0e:83:ee:c2:57 -70
44 06:0e:83:ee:c2:57 -72
45 c4:65:16:51:3e:95 -72
46 f6:0e:83:ee:c2:57 -74
47 60:02:92:a5:d3:68 -76
48 6a:02:92:a5:d3:68 -76
49 7a:02:92:a5:d3:68 -76
50 76:02:92:a5:d3:68 -77
51 f4:0e:83:ee:c2:58 -79
52 26:0e:83:ee:c2:58 -79
53 06:0e:83:ee:c2:58 -79
54 f4:0e:83:c2:45:1a -80
55 06:0e:83:c2:45:1a -80
56 16:0e:83:c2:45:1a -80
57 26:0e:83:c2:45:1a -80
58 16:0e:83:ee:c2:58 -80
59 f8:f5:32:94:a0:a3 -82
60 0a:f5:32:94:a0:a3 -84
61 3c:7a:8a:6c:c4:6a -87
62 4e:7a:8a:6c:c4:6a -88
63 8e:7a:8a:6c:c4:6a -89
64 9a:9d:5d:e4:7b:a2 -89
65 98:9d:5d:dc:7b:a5 -89

room 1 2020-12-07 13:19:22.528
                BSSID  RSSI
0 78:f2:9e:1c:b3:88 -52
1 8e:f2:9e:1c:b3:88 -52
2 82:f2:9e:1c:b3:88 -54
3 10:33:bf:4f:66:18 -55
4 ec:aa:a0:7f:57:c8 -56
5 02:aa:a0:7f:57:c8 -56
6 6a:02:92:a6:e7:78 -57
7 60:02:92:a6:e7:78 -57
8 7a:02:92:a6:e7:78 -57
9 76:02:92:a6:e7:78 -58
10 3e:95:69:bc:cc:16 -59
11 2c:95:69:bc:cc:16 -60
12 5c:8f:e0:44:d0:80 -60
13 6e:95:69:bc:cc:16 -60
14 6e:8f:e0:44:d0:80 -60
15 f4:0e:83:c2:45:19 -61
16 f6:aa:a0:7f:57:c8 -61
17 4e:95:69:bc:cc:16 -61
18 78:f2:9e:1c:b3:90 -62
19 8a:f2:9e:1c:b3:90 -62
20 f2:aa:a0:7f:57:d0 -62
21 82:f2:9e:1c:b3:90 -62
22 10:33:bf:4f:66:1a -62
23 02:aa:a0:7f:57:d0 -63
24 f6:aa:a0:7f:57:d0 -63
25 ec:aa:a0:7f:57:d0 -63
26 10:33:bf:4f:66:24 -63
27 10:33:bf:4f:66:22 -63
28 10:33:bf:4f:66:20 -63
29 8e:f2:9e:1c:b3:90 -63
